rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
5079,5531953,K01681.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.329,0,0,0,0,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET,1.992812339,7.832e-06,-7.832e-06,131.70565,0.00307,-0.00307,2454964.706,0.00307,-0.00307,0.0,,,,,,1.127,15.76,-0.104,2.066,0.177,-0.177,,,,314.8,22.8,-22.8,0.148573,15.75304,-0.094082,0.03649,26.59967,-0.00377,LS+MCMC,6.81,0.75,-0.9,0.0238,,,55.11,,,675.0,,,48.82,16.18,-15.53,1.971,0.986,-0.986,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4064,0.2898,q1_q17_dr25_koi,4.3703732,12.93635,16.8,4,643.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.383,Mandel and Agol (2002 ApJ 580 171),,,005/005531/005531953/dv/kplr005531953-20160209194854_dvr.pdf,005/005531/005531953/dv/kplr005531953-002-20160209194854_dvs.pdf,3638.0,72.0,-87.0,4.844,0.049,-0.055,-0.14,0.15,-0.15,0.42,0.046,-0.056,0.45,0.043,-0.059,,,,q1_q17_dr25_stellar,291.285,40.730049,15.855,17.402,16.014,15.192,14.74,13.465,12.847,12.58,0.0,19.418987,1.6e-05,40.73017,0.0002,-0.54,0.65,0.42,0.71,1e-05,0.00017,-0.00065,0.00019,-1.62,0.76,0.01,0.34,1.62,0.76,-1.62,0.75,-0.27,0.37,1.64,0.75
5128,5531953,K01681.03,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.944,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.53105835,1.877e-05,-1.877e-05,134.3171,0.00376,-0.00376,2454967.317,0.00376,-0.00376,0.0,,,,,,1.213,59.41,-2.797,1.778,0.225,-0.225,,,,310.8,33.1,-33.1,0.231298,59.39375,-2.789891,0.06295,609.4881,-0.24005,LS+MCMC,10.61,1.16,-1.42,0.0348,,,69.5,,,558.0,,,22.83,7.57,-7.26,3.46,1.7,-1.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4064,0.2898,q1_q17_dr25_koi,2.6556892,7.644603,11.7,4,336.0,4.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2055,Mandel and Agol (2002 ApJ 580 171),,,005/005531/005531953/dv/kplr005531953-20160209194854_dvr.pdf,005/005531/005531953/dv/kplr005531953-004-20160209194854_dvs.pdf,3638.0,72.0,-87.0,4.844,0.049,-0.055,-0.14,0.15,-0.15,0.42,0.046,-0.056,0.45,0.043,-0.059,,,,q1_q17_dr25_stellar,291.285,40.730049,15.855,17.402,16.014,15.192,14.74,13.465,12.847,12.58,0.01,19.419001,2e-05,40.72988,0.00025,0.04,0.82,-0.62,0.91,-0.00016,0.00024,-0.00042,0.00026,-0.13,0.75,1.6,0.77,1.61,0.72,-0.09,0.78,1.02,0.81,1.02,0.76
5208,8424002,K03497.01,Kepler-1512 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,20.35971899,5.479e-05,-5.479e-05,134.29123,0.00218,-0.00218,2454967.291,0.00218,-0.00218,0.0,,,,,,0.925,0.005,-0.693,2.1521,0.0621,-0.0621,,,,345.7,15.2,-15.2,0.021227,0.000297,-0.004041,1.4014,20.04235,-0.11488,LS+MCMC,0.8,0.12,-0.16,0.1025,,,88.31,,,276.0,,,1.38,0.58,-0.58,31.3,15.4,-15.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.366,0.3573,q1_q17_dr25_koi,4.860193,19.605627,26.8,1,65.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9164,Mandel and Agol (2002 ApJ 580 171),,,008/008424/008424002/dv/kplr008424002-20160209194854_dvr.pdf,008/008424/008424002/dv/kplr008424002-001-20160209194854_dvs.pdf,3419.0,67.0,-76.0,4.904,0.084,-0.052,0.04,0.15,-0.15,0.344,0.051,-0.07,0.346,0.066,-0.081,,,,q1_q17_dr25_stellar,289.27451,44.470322,13.393,14.384,13.358,12.967,,11.315,10.75,10.623,0.09,19.2849838,9.8e-06,44.47032,0.00012,0.66,0.38,0.0,0.42,-0.00019,0.00013,6e-05,0.00014,-0.05,0.15,0.14,0.23,0.14,0.22,0.0,0.16,0.37,0.25,0.37,0.25
5295,11547869,K03749.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_FEW_DIFFS,10.72725536,4.888e-05,-4.888e-05,132.90239,0.0033,-0.0033,2454965.902,0.0033,-0.0033,0.0,,,,,,1.056,17.11,-0.042,1.7541,0.0213,-0.0213,,,,56197.0,432.0,-432.0,0.43892,17.00686,-0.034244,15.65832,640.11438,-1.2086,LS+MCMC,12.85,3.01,-2.69,0.0612,,,88.67,,,307.0,,,2.1,1.36,-0.9,45.7,22.8,-22.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3411,0.3866,q1_q17_dr25_koi,86.62705,159.04483,160.5,1,10.0,1.0,q1_q17_dr25_tce,00000000100000000000000000000000,0.5649,Mandel and Agol (2002 ApJ 580 171),,,011/011547/011547869/dv/kplr011547869-20160209194854_dvr.pdf,011/011547/011547869/dv/kplr011547869-001-20160209194854_dvs.pdf,3324.0,66.0,-73.0,5.006,0.075,-0.083,0.08,0.15,-0.15,0.268,0.063,-0.056,0.267,0.072,-0.064,,,,q1_q17_dr25_stellar,285.00772,49.503979,16.415,18.226,16.786,15.638,15.075,13.726,13.068,12.972,0.0,19.0005127,2.4e-06,49.503916,2.2e-05,-0.047,0.084,-0.231,0.078,0.0,0.11,0.01,0.17,0.08,0.072,-0.098,0.074,0.126,0.073,-0.219,0.072,-0.028,0.074,0.221,0.072
5398,8949316,K03849.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.955,0,1,0,0,q1_q17_dr25_sup_koi,CENT_NOFITS,0.604358764,1.494e-06,-1.494e-06,131.68577,0.00134,-0.00134,2454964.686,0.00134,-0.00134,0.0,,,,,,1.197,5.68,-0.153,1.0423,0.0116,-0.0116,,,,38731.0,212.0,-212.0,0.499189,5.628821,-0.129074,3.85376,58.82954,-0.36636,LS+MCMC,23.28,1.69,-2.08,0.0106,,,73.47,,,997.0,,,235.63,50.97,-52.27,4.21,2.1,-2.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.366,0.3573,q1_q17_dr25_koi,18.954462,131.51672,236.8,1,144.0,1.0,q1_q17_dr25_tce,00000010000000000000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,008/008949/008949316/dv/kplr008949316-20160209194854_dvr.pdf,008/008949/008949316/dv/kplr008949316-001-20160209194854_dvs.pdf,3569.0,50.0,-57.0,4.82,0.042,-0.028,0.0,0.1,-0.1,0.427,0.031,-0.038,0.439,0.037,-0.037,,,,q1_q17_dr25_stellar,290.51895,45.235371,16.182,17.792,16.479,15.491,14.944,13.648,12.974,12.827,0.001,19.36792655,7.4e-07,45.2355397,6.9e-06,-0.158,0.028,0.611,0.025,0.004,0.04,0.0,0.057,-0.022,0.067,0.061,0.067,0.065,0.067,0.28,0.067,0.305,0.067,0.414,0.067
5582,5769943,K03810.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_FEW_DIFFS,1.013774136,4.35e-06,-4.35e-06,131.95888,0.00195,-0.00195,2454964.959,0.00195,-0.00195,0.0,,,,,,1.161,10.54,-0.021,1.2774,0.0147,-0.0147,,,,33878.0,262.0,-262.0,0.43757,10.46632,-0.015724,2.73492,101.14314,-0.17589,LS+MCMC,18.59,1.34,-1.48,0.0147,,,77.34,,,827.0,,,110.51,22.15,-22.05,5.3,2.6,-2.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4418,0.2405,q1_q17_dr25_koi,26.731945,157.75981,166.8,1,88.0,1.0,q1_q17_dr25_tce,00000100000000000000000000000000,0.8011,Mandel and Agol (2002 ApJ 580 171),,,005/005769/005769943/dv/kplr005769943-20160209194854_dvr.pdf,005/005769/005769943/dv/kplr005769943-001-20160209194854_dvs.pdf,3644.0,40.0,-51.0,4.871,0.033,-0.033,-0.3,0.1,-0.1,0.389,0.028,-0.031,0.412,0.029,-0.035,,,,q1_q17_dr25_stellar,283.7504,41.08601,16.758,18.273,16.865,16.109,15.692,14.425,13.817,13.557,0.0,18.9166889,1.9e-06,41.085989,1.8e-05,-0.152,0.079,-0.074,0.066,0.005,0.03,0.007,0.04,-0.132,0.068,0.076,0.069,0.152,0.068,-0.272,0.068,0.238,0.069,0.361,0.068
5756,9823519,K02793.01,Kepler-1350 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,4.49686066,1.289e-05,-1.289e-05,134.20642,0.00324,-0.00324,2454967.206,0.00324,-0.00324,0.0,,,,,,0.018,0.432,-0.018,1.7306,0.0495,-0.0495,,,,1932.5,58.2,-58.2,0.039901,0.001171,-0.000984,8.23637,0.54172,-2.84695,LS+MCMC,1.93,0.19,-0.23,0.0413,,,89.95,,,535.0,,,19.34,5.64,-5.49,20.65,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.426,0.2631,q1_q17_dr25_koi,6.44843,31.10763,37.0,2,114.0,1.0,q1_q17_dr25_tce,00000001000111111000000000000000,0.6528,Mandel and Agol (2002 ApJ 580 171),,,009/009823/009823519/dv/kplr009823519-20160209194854_dvr.pdf,009/009823/009823519/dv/kplr009823519-001-20160209194854_dvs.pdf,3698.0,66.0,-73.0,4.81,0.055,-0.045,-0.2,0.2,-0.2,0.444,0.043,-0.053,0.464,0.042,-0.055,,,,q1_q17_dr25_stellar,288.25058,46.679611,16.283,17.781,16.389,15.641,15.226,13.989,13.338,13.122,0.051,19.21673,1.1e-05,46.67948,0.0001,0.9,0.41,-0.47,0.38,-0.00166,0.00088,-0.00013,0.00089,-0.04,0.13,-0.02,0.16,0.04,0.14,-0.08,0.16,-0.38,0.17,0.39,0.17
6017,11497958,K01422.05,Kepler-296 e,CONFIRMED,Done,2018-08-16,CANDIDATE,0.984,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,34.1420506,0.0002289,-0.0002289,136.03624,0.00559,-0.00559,2454969.036,0.00559,-0.00559,0.0,,,,,,0.105,0.334,-0.105,2.945,0.179,-0.179,,,,788.0,63.1,-63.1,0.025353,0.001347,-0.001283,11.96206,0.72233,-5.78164,LS+MCMC,1.06,0.13,-0.16,0.151,,,89.93,,,248.0,,,0.89,0.33,-0.3,90.33,5.5,-5.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3775,0.3402,q1_q17_dr25_koi,4.240604,10.541692,13.3,5,31.0,4.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.0957,Mandel and Agol (2002 ApJ 580 171),,,011/011497/011497958/dv/kplr011497958-20160209194854_dvr.pdf,011/011497/011497958/dv/kplr011497958-004-20160209194854_dvs.pdf,3526.0,71.0,-78.0,4.866,0.066,-0.044,-0.08,0.15,-0.15,0.383,0.048,-0.058,0.394,0.055,-0.067,,,,q1_q17_dr25_stellar,286.54001,49.437328,15.921,17.617,16.09,15.194,14.726,13.391,12.807,12.6,0.533,19.102647,2.8e-05,49.43733,0.00024,-0.72,0.99,-0.01,0.86,0.00068,0.00087,-0.0001,0.00078,0.0,4.5,-0.8,5.1,0.8,5.1,-0.1,4.5,-0.9,5.1,0.9,5.1
6021,6444896,K03138.01,Kepler-1649 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,8.68910764,3.364e-05,-3.364e-05,133.23559,0.00388,-0.00388,2454966.236,0.00388,-0.00388,0.0,,,,,,0.049,0.417,-0.049,1.1627,0.0951,-0.0951,,,,1679.0,134.0,-134.0,0.038216,0.002406,-0.001287,52.00896,10.67301,-26.81203,LS+MCMC,0.49,0.0,0.0,0.0378,,,89.95,,,211.0,,,0.47,0.0,0.0,59.2,12.2,-12.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.366,0.3573,q1_q17_dr25_koi,3.7267683,11.992775,9.6,2,91.0,1.0,q1_q17_dr25_tce,00000111100111111000000000000000,0.2931,Mandel and Agol (2002 ApJ 580 171),,,006/006444/006444896/dv/kplr006444896-20160209194854_dvr.pdf,006/006444/006444896/dv/kplr006444896-001-20160209194854_dvs.pdf,2703.0,0.0,0.0,5.274,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.096,0.0,0.0,,,,q1_q17_dr25_stellar,292.50378,41.830421,17.131,18.164,17.11,16.687,,13.379,12.852,12.589,0.008,19.500232,2e-05,41.83046,0.00022,-0.83,0.8,0.13,0.79,-0.0014,0.0015,-0.0019,0.0016,0.35,0.16,-0.03,0.16,0.35,0.16,-1.56,0.15,-1.21,0.28,1.97,0.25
6054,5695904,K02983.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST,0.423854275,5.69e-07,-5.69e-07,132.19107,0.00114,-0.00114,2454965.191,0.00114,-0.00114,0.0,,,,,,0.449,0.022,-0.448,1.0198,0.0448,-0.0448,,,,235.3,8.5,-8.5,0.014309,3.8e-05,-0.000823,2.76182,0.83121,-0.8207,LS+MCMC,0.58,0.05,-0.07,0.008,,,81.32,,,1062.0,,,301.79,85.41,-78.85,2.971,0.894,-0.894,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3976,0.3142,q1_q17_dr25_koi,3.7392821,15.108823,33.3,1,1581.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9962,Mandel and Agol (2002 ApJ 580 171),,,005/005695/005695904/dv/kplr005695904-20160209194854_dvr.pdf,005/005695/005695904/dv/kplr005695904-001-20160209194854_dvs.pdf,3553.0,56.0,-64.0,4.887,0.044,-0.036,-0.2,0.1,-0.1,0.368,0.036,-0.04,0.383,0.042,-0.05,,,,q1_q17_dr25_stellar,288.71979,40.986141,15.586,17.183,15.77,14.901,14.408,13.128,12.459,12.28,0.0,19.247784,2.2e-05,40.95481,0.00028,-8.23,0.9,-112.77,0.99,0.00131,0.00015,0.01876,0.00017,-2.442,0.068,-7.463,0.079,7.852,0.078,-2.832,0.069,-7.921,0.067,8.412,0.067
6078,9823519,K02793.02,Kepler-1350 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.766789509,6.768e-06,-6.768e-06,133.08336,0.0045,-0.0045,2454966.083,0.0045,-0.0045,0.0,,,,,,0.066,0.387,-0.065,1.3345,0.0577,-0.0577,,,,1009.8,44.0,-44.0,0.028909,0.000972,-0.00096,6.82182,0.09856,-3.12079,LS+MCMC,1.4,0.14,-0.17,0.0222,,,89.64,,,730.0,,,66.95,19.5,-19.01,10.402,0.15,-0.15,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.426,0.2631,q1_q17_dr25_koi,4.6179905,21.649065,26.7,2,273.0,2.0,q1_q17_dr25_tce,00000001000111111000000000000000,0.4951,Mandel and Agol (2002 ApJ 580 171),,,009/009823/009823519/dv/kplr009823519-20160209194854_dvr.pdf,009/009823/009823519/dv/kplr009823519-002-20160209194854_dvs.pdf,3698.0,66.0,-73.0,4.81,0.055,-0.045,-0.2,0.2,-0.2,0.444,0.043,-0.053,0.464,0.042,-0.055,,,,q1_q17_dr25_stellar,288.25058,46.679611,16.283,17.781,16.389,15.641,15.226,13.989,13.338,13.122,0.027,19.21669,1.7e-05,46.67927,0.00016,-0.58,0.61,-1.22,0.57,0.00064,0.00062,0.00067,0.0006,-0.11,0.1,-0.12,0.17,0.17,0.17,-0.16,0.13,-0.47,0.2,0.5,0.19
6101,5353137,K03447.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,0,q1_q17_dr25_sup_koi,,31.5073649,0.000551,-0.000551,159.1203,0.0174,-0.0174,2454992.12,0.0174,-0.0174,0.0,,,,,,0.774,0.018,-0.5598,7.362,0.443,-0.443,,,,330.5,25.5,-25.5,0.018199,0.004256,-0.001793,0.19334,0.5878,-0.1631,MCMC,0.74,0.11,-0.14,0.1422,,,88.24,,,253.0,,,0.97,0.44,-0.39,21.65,9.4,-9.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3499,0.3765,q1_q16_koi,,,15.4,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,005/005353/005353137/dv/kplr005353137-20130815195353_dvr.pdf,005/005353/005353137/dv/kplr005353137-001-20130826182306_dvs.pdf,3554.0,68.0,-82.0,4.888,0.08,-0.08,-0.2,0.1,-0.1,0.37,0.06,-0.07,0.386,0.08,-0.07,,,,stellar_q1_q16,288.89194,40.563141,15.327,16.938,15.531,14.636,14.19,12.975,12.353,12.098,0.0,19.256845,2.4e-05,40.56013,0.00025,-107.36,0.97,-10.83,0.9,0.03512,0.00032,0.00356,0.0003,-11.314,0.086,-2.103,0.078,11.508,0.085,-11.385,0.078,-2.155,0.067,11.588,0.077
6119,5428199,K05162.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,628.15844,0.01967,-0.01967,152.9787,0.0124,-0.0124,2454985.979,0.0124,-0.0124,0.0,,,,,,0.2733,0.1295,-0.2731,12.144,0.783,-0.783,,,,502.3,48.2,-48.2,0.020507,0.001093,-0.001028,2.81104,0.56261,-1.02878,MCMC,0.95,0.11,-0.11,1.0926,,,89.95,,,101.0,,,0.03,0.0,-0.01,388.5,77.8,-77.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3804,0.3316,q1_q16_koi,,,14.7,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,005/005428/005428199/dv/kplr005428199-20130815195353_dvr.pdf,005/005428/005428199/dv/kplr005428199-001-20130826182306_dvs.pdf,3697.0,50.0,-62.0,4.829,0.06,-0.06,-0.3,0.1,-0.1,0.423,0.05,-0.05,0.441,0.05,-0.05,,,,stellar_q1_q16,284.19696,40.641251,13.347,14.838,13.435,12.708,12.329,11.063,10.44,10.239,0.003,18.946474,2.6e-05,40.64065,0.00031,0.4,1.1,-2.2,1.1,-0.00042,0.00051,0.00076,0.00053,-1.49,0.2,-1.39,0.17,2.04,0.18,-1.06,0.2,-2.69,0.17,2.89,0.17
6166,1873513,K04928.01,Kepler-1624 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,3.290304098,4.432e-06,-4.432e-06,131.90944,0.00178,-0.00178,2454964.909,0.00178,-0.00178,0.0,,,,,,0.09,0.183,-0.09,1.7215,0.0126,-0.0126,,,,13553.0,64.8,-64.8,0.105209,0.000527,-0.000922,7.28769,0.05143,-0.96909,LS+MCMC,4.91,0.41,-0.11,0.0327,,,89.68,,,540.0,,,20.06,6.53,-1.58,16.097,0.114,-0.114,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2823,0.4558,q1_q17_dr25_koi,40.059727,234.08769,220.5,1,85.0,1.0,q1_q17_dr25_tce,00000000000001111000000000000000,0.9289,Mandel and Agol (2002 ApJ 580 171),,,001/001873/001873513/dv/kplr001873513-20160209194854_dvr.pdf,001/001873/001873513/dv/kplr001873513-001-20160209194854_dvs.pdf,3386.0,103.0,-33.0,4.81,0.01,-0.02,0.48,0.05,-0.15,0.427,0.036,-0.009,0.43,0.046,-0.009,,,,q1_q17_dr25_stellar,292.57986,37.376411,15.669,17.291,15.983,14.975,14.469,13.141,12.504,12.312,0.0,19.5053268,1.5e-06,37.375996,1.5e-05,0.062,0.063,-1.491,0.055,0.0019,0.0039,-0.0017,0.0049,-0.007,0.069,0.002,0.07,0.007,0.07,-0.105,0.068,-0.67,0.13,0.67,0.13
6316,6776555,K05327.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,5.43361347,6.392e-05,-6.392e-05,136.711,0.0151,-0.0151,2454969.711,0.0151,-0.0151,0.0,,,,,,0.234,0.224,-0.234,1.0338,0.0801,-0.0801,,,,1421.0,101.0,-101.0,0.033746,0.001989,-0.001651,42.36995,9.19726,-20.94886,LS+MCMC,2.09,0.12,-0.28,0.0501,,,89.67,,,548.0,,,21.27,5.72,-7.72,40.44,8.8,-8.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0767,0.6737,q1_q17_dr25_koi,3.8684425,12.448482,17.9,1,52.0,1.0,q1_q17_dr25_tce,00000000000001111000000000000000,0.4678,Mandel and Agol (2002 ApJ 580 171),,,006/006776/006776555/dv/kplr006776555-20160209194854_dvr.pdf,006/006776/006776555/dv/kplr006776555-001-20160209194854_dvs.pdf,3694.0,117.0,-147.0,4.686,0.075,-0.02,0.56,0.05,-0.3,0.566,0.033,-0.076,0.567,0.036,-0.067,,,,q1_q17_dr25_stellar,291.55667,42.214169,15.808,17.713,16.235,14.992,14.388,12.927,12.397,12.236,0.0,19.4370974,7.6e-06,42.214352,9.4e-05,-0.58,0.3,0.66,0.34,-0.00011,0.00083,0.0014,0.0011,0.49,0.29,-2.03,0.33,2.09,0.33,0.01,0.29,-0.2,0.33,0.2,0.33
6351,3329985,K04971.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,146.355097,0.003975,-0.003975,226.299,0.0203,-0.0203,2455059.299,0.0203,-0.0203,0.0,,,,,,0.0515,0.4182,-0.0514,5.034,0.815,-0.815,,,,820.0,150.0,-150.0,0.02585,0.003196,-0.002272,10.40756,9.29013,-9.71545,MCMC,0.82,0.14,-0.14,0.3568,,,89.95,,,135.0,,,0.08,0.04,-0.03,228.0,102.0,-102.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3129,0.4019,q1_q16_koi,,,6.0,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,003/003329/003329985/dv/kplr003329985-20130815195353_dvr.pdf,003/003329/003329985/dv/kplr003329985-001-20130826182306_dvs.pdf,3401.0,50.0,-50.0,4.964,0.06,-0.06,-0.1,0.1,-0.1,0.29,0.05,-0.05,0.282,0.05,-0.05,,,,stellar_q1_q16,287.88785,38.49255,15.913,17.647,16.213,15.17,14.622,13.329,12.711,12.502,0.352,19.192521,4.2e-05,38.49266,0.00058,-0.1,1.8,0.4,2.1,-0.0003,0.0019,-0.0017,0.0022,1.7,1.1,2.1,1.2,2.8,1.1,1.4,1.2,0.8,1.2,1.6,1.2
6391,6036286,K05228.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,546.53309,0.04248,-0.04248,334.0585,0.0297,-0.0297,2455167.058,0.0297,-0.0297,0.0,,,,,,0.6074,0.321,-0.3998,16.04,1.9,-1.9,,,,758.0,81.1,-81.1,0.026123,0.00018,-0.003231,0.63213,0.81179,-0.17024,MCMC,1.03,0.17,-0.15,0.9386,,,89.95,,,94.0,,,0.02,0.01,-0.01,215.3,92.2,-92.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2902,0.436,q1_q16_koi,,,12.3,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,006/006036/006036286/dv/kplr006036286-20130815195353_dvr.pdf,006/006036/006036286/dv/kplr006036286-001-20130826182306_dvs.pdf,3434.0,72.0,-73.0,4.892,0.06,-0.08,0.0,0.1,-0.1,0.36,0.06,-0.05,0.368,0.07,-0.05,,,,stellar_q1_q16,289.81567,41.396439,15.347,17.074,15.693,14.607,14.02,12.766,12.115,11.942,0.03,19.321068,3.4e-05,41.39638,0.00058,0.9,1.4,-0.2,2.1,-0.00085,0.00092,-0.0014,0.0014,3.13,0.25,-3.4,1.2,4.65,1.0,2.78,0.15,-4.6,1.4,5.4,1.2
